41.804748	16.815402	43.110434	114.997422	59.767449
98.594187	71.317694	63.091073	120.531796	53.706554
115.468074	99.743678	79.710440	194.008675	47.622427
58.506331	32.248581	39.849474	127.614891	41.596701
-24.967243	-65.707756	-27.173220	-44.974071	35.812292
-52.133012	-99.422651	-102.664988	-249.890684	30.399532
-36.091913	-78.059031	-91.210408	-205.879348	25.322645
-21.008333	-65.882973	-29.502069	-38.717093	20.392372
-11.674246	-57.570442	4.762908	61.489935	15.367090
8.841702	-15.921721	16.849317	76.724311	10.053588
52.360285	45.988855	51.214372	150.671790	4.371933
31.213885	19.715632	54.745364	161.457087	-1.611017
-43.357922	-59.694247	-1.964466	0.084466	-7.704869
-107.184606	-126.866873	-84.049096	-220.563061	-13.703456
-87.503136	-110.316736	-97.339850	-240.979179	-19.515144
-64.979351	-86.963133	-61.390723	-76.259701	-25.200545
-52.807877	-76.106439	-8.412706	59.256482	-30.895276
-4.193212	-27.217268	40.244157	109.967679	-36.699865
75.250005	33.517176	83.191886	160.180314	-42.590343
71.924633	11.827674	93.441042	216.320109	-48.354097
-5.197870	-56.080048	34.142272	81.155714	-53.600231
-99.001394	-130.177732	-66.893539	-156.442043	-57.899958
-133.710545	-162.057867	-121.185455	-283.810784	-60.994980
-113.537548	-159.856331	-77.843950	-134.262739	-62.924140
-94.895986	-126.077175	-18.306709	21.499520	-63.986881
-71.244107	-99.193901	18.145624	96.188490	-64.598913
-13.002683	-45.362719	45.838480	124.709809	-65.139688
27.624102	-9.417825	83.187582	213.027002	-65.835314
-4.186797	-59.029321	52.751534	158.222838	-66.697801
-74.211091	-148.989130	-30.960569	-66.619153	-67.565248
-104.064812	-170.835998	-80.045236	-229.086711	-68.240069
-81.733228	-134.462597	-41.578124	-120.316015	-68.622809
-77.270114	-118.289953	-8.376211	6.055688	-68.742337
-68.184865	-107.112041	24.489092	87.989405	-68.698273
-28.353958	-71.977721	47.048144	109.918500	-68.589156
20.704956	-4.776844	90.950454	194.146553	-68.450283
-1.526077	-33.944952	92.023330	215.526840	-68.205480
-83.758032	-133.569078	7.815599	25.558472	-67.683719
-145.844646	-197.272844	-82.716654	-205.210115	-66.734536
-136.988125	-174.278447	-86.598009	-217.816621	-65.365769
-118.976553	-153.138807	-30.437442	-41.683855	-63.780863
-103.379740	-133.668056	13.582049	71.003602	-62.294064
-67.882008	-95.092711	42.297777	115.218191	-61.204861
-15.398027	-37.312906	65.720627	139.733084	-60.694667
-17.867476	-47.244722	91.456093	228.744374	-60.761103
-87.712685	-136.053643	26.746489	83.890865	-61.222866
-172.617374	-223.783702	-74.168367	-161.839541	-61.830473
-188.648900	-231.364109	-136.280669	-295.478489	-62.431815
-159.332012	-200.612114	-87.143085	-145.014674	-63.065429
-135.174861	-179.397347	-16.167727	31.556569	-63.912634
-104.022094	-143.969730	18.069245	94.380253	-65.167660
-47.767917	-79.286673	44.068852	117.464393	-66.918259
-19.871376	-54.036942	87.672562	214.107182	-69.071361
-64.739151	-112.737965	46.423744	136.299299	-71.341312
-146.137971	-195.510876	-41.855737	-81.628992	-73.336590
-191.847097	-233.598764	-122.947562	-282.558973	-74.728425
-179.840258	-208.893498	-94.607869	-179.191474	-75.394182
-153.337473	-186.763469	-50.858472	-27.418179	-75.434487
-128.681660	-176.343736	-13.154234	60.808719	-75.073451
-89.403693	-133.086117	8.246266	75.867259	-74.528556
-48.545841	-84.294089	50.325921	166.369065	-73.911592
-78.140718	-114.619377	44.119004	169.394215	-73.182799
-162.463789	-196.212137	-40.066566	-32.518836	-72.189749
-217.018411	-246.552849	-119.111100	-247.701800	-70.798277
-191.358556	-234.986941	-117.194880	-260.199554	-69.026924
-154.827518	-199.286644	-37.928529	-56.789521	-67.064917
-124.154959	-171.827777	12.372732	58.549397	-65.165221
-90.171713	-130.605481	46.407664	108.192933	-63.511469
-48.341218	-69.296990	81.150496	177.908346	-62.134009
-44.735379	-64.204408	89.295596	229.313575	-60.884528
-96.863932	-129.975548	33.723273	100.185347	-59.474309
-181.299982	-232.124610	-73.081360	-157.052932	-57.590794
-217.029230	-262.451865	-126.337413	-281.118175	-55.058199
-199.700480	-240.880462	-86.826928	-143.247458	-51.942818
-181.860896	-219.640567	-37.395202	-3.910391	-48.527483
-145.288785	-183.830646	3.782000	77.529809	-45.185261
-72.216452	-107.189700	43.496837	120.671153	-42.232238
-37.385009	-66.885648	91.279592	227.028239	-39.805267
-87.368993	-125.962638	59.055365	152.626791	-37.807584
-181.669910	-234.471644	-37.902878	-77.478682	-35.981445
-209.802678	-257.816124	-113.830582	-269.613049	-34.087460
-171.145866	-207.006963	-75.262244	-169.330514	-32.052081
-145.270914	-179.646744	-9.727183	12.338516	-29.967063
-124.140163	-163.772893	22.125332	95.563431	-27.978369
-75.636142	-114.458989	40.709085	106.510118	-26.174860
-18.563745	-47.010448	76.949658	181.897534	-24.517809
-40.553877	-79.344270	77.775564	196.191056	-22.808326
-116.433703	-164.632837	4.943383	11.634121	-20.730313
-168.022661	-218.587518	-79.880976	-231.322143	-17.991175
-165.619116	-211.156307	-81.535253	-232.020406	-14.476831
-153.409215	-195.522653	-30.785390	-51.522844	-10.304066
-127.708138	-164.337029	-0.652981	36.090111	-5.752107
-93.367136	-129.440922	34.374917	102.800192	-1.142611
-36.592221	-68.967721	73.296497	170.976071	3.273688
-31.576016	-62.810962	86.807815	214.290190	7.398132
-100.412458	-143.894792	19.314973	71.817620	11.294829
-179.494262	-226.585652	-65.946965	-140.313216	15.093971
-178.595975	-217.749064	-108.566994	-275.845282	18.838203
-152.538576	-187.332174	-55.988244	-138.018447	22.401661
-144.542675	-179.098615	-3.958904	-2.115625	25.541590
-124.265225	-167.751900	31.105684	97.964933	28.010610
-54.728885	-92.989682	62.992857	135.825081	29.651986
-17.887196	-54.534430	104.251286	219.434640	30.473707
-68.590621	-107.311049	68.897545	147.562285	30.683971
-153.905084	-195.782855	-20.604473	-67.510794	30.622292
-189.973988	-234.415840	-93.300150	-254.288279	30.590583
-171.333050	-205.546793	-75.179774	-197.409359	30.708342
-157.317206	-193.010419	-20.707348	-29.031379	30.899735
-136.665445	-171.935742	22.233103	92.818531	30.988160
-83.686402	-117.263757	51.368641	114.862658	30.811315
-28.759763	-60.271603	97.961546	202.707259	30.317466
-46.373419	-89.992170	92.724660	195.992500	29.626949
-130.118255	-179.815947	19.341651	30.753213	29.006940
-187.264655	-241.142247	-74.440731	-209.850274	28.734196
-170.744081	-216.515716	-84.414123	-229.306975	28.935149
-159.286028	-193.861671	-41.837744	-68.048683	29.533240
-152.802936	-183.432941	-0.907524	57.529398	30.318925
-117.748687	-147.616371	25.133222	94.528903	31.056037
-54.954400	-72.017412	66.435947	153.637419	31.574021
-63.438661	-77.229293	71.388814	202.063412	31.841668
-133.942443	-170.371124	-0.411473	70.905229	31.977999
-199.583334	-246.132601	-96.409455	-171.714234	32.153897
-186.815792	-229.212593	-123.601066	-278.186816	32.446930
-150.476760	-197.057826	-61.322673	-125.561463	32.781258
-134.962647	-179.085557	5.630818	34.336108	32.994626
-116.655535	-150.277522	52.770106	131.322660	32.948486
-47.609300	-66.981059	84.302553	155.728944	32.604837
-3.247910	-11.282775	126.679721	259.309230	32.075868
-43.718898	-61.876888	91.034674	202.596606	31.644022
-130.821288	-153.640413	-26.416977	-56.579206	31.691319
-171.905314	-210.519214	-111.088244	-260.288702	32.530041
-152.905651	-193.888026	-90.774607	-195.289764	34.250140
-120.888694	-146.250896	-11.432658	8.990429	36.702108
-86.280282	-108.287385	39.189035	116.451467	39.606269
-48.199086	-75.073190	55.698132	127.689795	42.692535
-5.856636	-14.780899	94.355910	200.088507	45.802413
-30.783507	-51.185933	93.886191	210.290115	48.931096
